Date,Committee,Hearing Title,Time,Link,Code
"Thursday, October 10, 2013",Committee on Transportation and Infrastructure,The Panel on 21st Century Freight Transportation will hold a hearing on Funding the Nation s Freight System,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101390,PW00
"Friday, November 15, 2013",Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security), DHS Financial Management: Investigating DHS s Stewardship of Taxpayer Dollars,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101367,HM09
"Tuesday, October 29, 2013",Subcommittee on Strategic Forces (Committee on Armed Services),"Nuclear Weapons Modernization Programs: Military, Technical, and Political Requirements for the B61 Life Extension Program and Future Stockpile Strategy",3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101355,AS29
"Thursday, October 10, 2013",Subcommittee on Water and Power (Committee on Natural Resources),"Legislative hearing on H.R. 3176 (DeFazio), To reauthorize the Reclamation States Emergency Drought Relief Act of 1991; and H.R. 3189 (Tipton), To prohibit the conditioning of any permit, lease, or other use agreement on the transfer, relinquishment, or other impairment of any water right to the United States by the Secretaries of the Interior and Agriculture",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101411,II13
"Thursday, October 10, 2013",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),"Department of Defense Development and Integration of Air/Sea Battle Strategy, Governance and Policy into the Services Annual Program, Planning, Budgeting and Execution (PPBE) Process",3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101365,AS28
"Wednesday, October 30, 2013",Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security), Facility Protection: Implications of the Navy Yard Shooting on Homeland Security. ,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101368,HM09
"Friday, October 11, 2013","Subcommittee on Intelligence, Emerging Threats and Capabilities (Committee on Armed Services)",Biodefense: Worldwide Threats and Countermeasure Efforts for the Department of Defense,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101394,AS26
"Friday, October 11, 2013",Committee on Rules,Senate Amendment to H.R. 2642 Federal Agriculture Reform and Risk Management Act of 2013; H. Res. 378 Expressing the sense of the House of Representatives regarding certain provisions of the Senate amendment to H.R. 2642 relating to the Secretary of Agricultures administration of tariff-rate quotas for raw and refined sugar.; H. Res. 379 Expressing the sense of the House of Representatives regarding certain provisions of the Senate amendment to H.R. 2642 relating to crop insurance.,12:45 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101412,RU00
"Tuesday, October 15, 2013",Committee on Rules,"Senate amendment H.J. Res. 59 Continuing Appropriations Resolution, 2014 (Meeting IV)",5:40 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101415,RU00
"Wednesday, October 16, 2013",Committee on Oversight and Government Reform,Full Committee joint hearing with the Committee on Natural Resources As Difficult As Possible: The National Park ServicesCenter Implementation of the Government Shutdown,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101409,GO00
"Wednesday, October 16, 2013",Committee on Natural Resources,Joint oversight hearing with the Committee on Oversight and Government Reform on  As Difficult As Possible: The National Park Service s Implementation of the Government Shutdown. ,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101406,II00
"Friday, January 24, 2014","Subcommittee on Economic Growth, Tax and Capital Access (Committee on Small Business)",01-24-2014 Field Hearing in South Carolina: Getting Rural America Back to Work: Solutions to Lower Employment,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101256,SM27
"Tuesday, October 22, 2013",Committee on Rules,H.R. 3080 Water Resources Reform and Development Act of 2013,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101428,RU00
"Wednesday, October 23, 2013",Subcommittee on Communications and Technology (Committee on Energy and Commerce),The Evolution of Wired Communications Networks,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101418,IF16
"Wednesday, October 23, 2013",Subcommittee on Capital Markets and Government Sponsored Enterprises (Committee on Financial Services),Hearing entitled  Legislation to Further Reduce Impediments to Capital Formation ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101441,BA16
"Wednesday, October 23, 2013",Subcommittee on Human Resources (Committee on Ways and Means),Chairman Reichert Announces Hearing on Preventing and Addressing Sex Trafficking of Youth in Foster Care,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101417,WM03
"Wednesday, October 23, 2013",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),An Independent Assessment of the Navy s 30 year Shipbuilding Plan,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101375,AS28
"Wednesday, October 23, 2013",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),Impacts of a Continuing Resolution and Sequestration on Acquisition and Modernization,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101416,AS25
"Thursday, October 24, 2013",Committee on Energy and Commerce,PPACA Implementation Failures: Didnt Know or Didnt Disclose?,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101424,IF00
"Tuesday, December 3, 2013","Subcommittee on Investigations, Oversight and Regulations (Committee on Small Business)",12-3-2013  Regulatory Landscape: Burdens on Small Financial Institutions,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101342,SM24
"Tuesday, October 29, 2013",Committee on Foreign Affairs,Next Steps on Egypt Policy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101425,FA00
"Wednesday, October 30, 2013",Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs), Focused Issues on Dignified Burials: A National Cemetery Update,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101410,VR09
"Wednesday, October 30, 2013",Committee on the Judiciary,Over-Criminalization Task Force Hearing: Regulatory Crime: Identifying the Scope of the Problem,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101420,JU00
"Thursday, October 24, 2013","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)",The FTC at 100: Where Do We Go From Here?,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101422,IF17
"Monday, October 28, 2013",Committee on Rules,H.R. 992 Swaps Regulatory Improvement Act; H.R. 2374 Retail Investor Protection Act,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101453,RU00
"Tuesday, October 29, 2013",Committee on Oversight and Government Reform,"H.R. 2860, the OPM IG Act; H.R. 3316, the Grant Reform and New Transparency Act of 2013 (GRANT Act); H.R. ___, the Stop Unworthy Spending Act (SUSPEND Act); and H.R. ___, to amend the District of Columbia Home Rule Act to clarify the rules regarding the determination of the compensation of the Chief Financial Officer of the District of Columbia.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101454,GO00
"Tuesday, October 29, 2013","Subcommittee on Environment (Committee on Science, Space, and Technology)",EPA Power Plant Regulations:  Is the Technology Ready?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101433,SY18
"Tuesday, October 29, 2013","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and Labor)"," Strengthening the Multiemployer Pension System: How Will Proposed Reforms Affect Employers, Workers, and Retirees ?",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101432,ED02
"Tuesday, October 29, 2013",Committee on Ways and Means,Chairman Camp Announces Hearing on the Status of the Affordable Care Act Implementation,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101439,WM00
"Tuesday, October 29, 2013",Committee on the Judiciary,"H.R.3309, the Innovation Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101437,JU00
"Tuesday, October 29, 2013",Committee on Financial Services,Hearing entitled  Federal Housing Administration: Implications of a $1.7 billion Taxpayer Bailout ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101442,BA00
"Tuesday, October 29, 2013",Subcommittee on Public Lands and Environmental Regulation (Committee on Natural Resources),"Oversight Hearing on  Threats, Intimidation and Bullying by Federal Land Managing Agencies. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101430,II10
"Tuesday, October 29, 2013",Committee on Armed Services,Twenty-five years of Acquisition Reform: Where do we go from here?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101414,AS00
"Tuesday, October 29, 2013",Subcommittee on Energy and Power (Committee on Energy and Commerce),"H.R. 3301, the North American Energy Infrastructure Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101435,IF03
"Tuesday, October 29, 2013",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure),Coast Guard and Maritime Transportation Authorization Issues,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101426,PW07
"Tuesday, October 29, 2013",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),"EPAs Regulatory Threat to Affordable, Reliable Energy: The Perspective of Coal Communities",1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101440,IF02
"Tuesday, October 29, 2013",Subcommittee on Oversight and Investigations (Committee on Armed Services),Report from SIGAR: Challenges to Securing Afghan Women s Gains in a Post-2014 Environment,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101427,AS06
"Tuesday, October 29, 2013",Committee on Transportation and Infrastructure,H.R. 3300   The FEMA Reauthorization Act of 2013.H.R. 311   Farmers Undertake Environmental Land Stewardship Act.H.R. 935   Reducing Regulatory Burdens Act of 2013.H.R. 2026   Silviculture Regulatory Consistency Act of 2013.Other matters cleared for consideration.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101451,PW00
"Tuesday, October 29, 2013",Subcommittee on Water and Power (Committee on Natural Resources),A Roadmap for Increasing our Water and Hydropower Supplies:  The Need for New and Expanded Multi-Purpose Surface Storage Facilities,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101457,II13
"Tuesday, October 29, 2013",Committee on the Judiciary,Are More Judges Always the Answer?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101438,JU00
"Tuesday, October 29, 2013",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),After the Withdrawal: The Way Forward in Afghanistan and Pakistan (Part II),2:15 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101434,FA13
"Tuesday, October 29, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Guo Feixiong and Freedom of Expression in China,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101436,FA16
"Tuesday, October 29, 2013",Subcommittee on Financial Institutions and Consumer Credit (Committee on Financial Services), Examining Legislative Proposals to Reform the Consumer Financial Protection Bureau ,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101443,BA15
"Wednesday, October 30, 2013",Committee on Energy and Commerce,PPACA Implementation Failures: Answers from HHS,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101446,IF00
"Wednesday, October 30, 2013","Subcommittee on Energy (Committee on Science, Space, and Technology)",Providing the Tools for Scientific Discovery and Basic Energy Research: The Department of Energy Science Mission,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101444,SY20
"Wednesday, October 30, 2013",Committee on Oversight and Government Reform,"Full Committee hearing,  A Culture of Mismanagement and Wasteful Conference Spending at the Department of Veterans Affairs ",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101456,GO00
"Wednesday, October 30, 2013","Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",Chinas Maritime and Other Geographic Threats,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101447,FA14
"Wednesday, October 30, 2013",Committee on Natural Resources,"H.R. 298, H.R. 585, H.R. 1308, H.R. 1846, H.R. 2798, H.R. 2799 and H.R. 2954",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101455,II00
"Wednesday, October 30, 2013",Committee on the Budget,Meeting of the Committee of Conference on the Fiscal Year 2014 Concurrent Resolution on the Budget (S. Con. Res. 8),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101536,BU00
"Wednesday, October 30, 2013","Subcommittee on Emergency Preparedness, Response and Communications (Committee on Homeland Security)",Cyber Incident Response: Bridging the Gap Between Cybersecurity and Emergency Management.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101429,HM12
"Wednesday, October 30, 2013",Subcommittee on Aviation (Committee on Transportation and Infrastructure),"Review of FAA s Certification Process: Ensuring an Efficient, Effective, and Safe Process",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101419,PW05
"Wednesday, October 30, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Establishing a Syrian War Crimes Tribunal?,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101445,FA16
"Monday, November 4, 2013",Subcommittee on Economic Opportunity (Committee on Veterans Affairs), Examining Higher Education Institutions  Services to Veterans ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101448,VR10
"Monday, November 4, 2013",Committee on Foreign Affairs,Regional Perspectives in the Global Fight Against Human Trafficking,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101431,FA00
"Wednesday, November 6, 2013",Subcommittee on Economic Opportunity (Committee on Veterans Affairs), Texas  Innovative Approaches to Jobs and Employment for Veterans ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101449,VR10
"Thursday, November 7, 2013",Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs)," Complications of Geography: Focusing on VBA Outreach, Accessibility, Leadership and Staffing Efforts to Meet the Needs of Veterans Living in Areas Remote from a Regional Office ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101452,VR09
"Tuesday, November 12, 2013",Committee on Rules,H.R. 982 Furthering Asbestos Claim Transparency (FACT) Act of 2013; H.R. 2655 Lawsuit Abuse Reduction Act of 2013,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101477,RU00
"Wednesday, November 13, 2013",Committee on Oversight and Government Reform,"Full Committee hearing,  ObamaCare Implementation: The Rollout of HealthCare.gov ",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101485,GO00
"Wednesday, November 13, 2013","Subcommittee on Research and Technology (Committee on Science, Space, and Technology)","Keeping America FIRST:  Federal Investments in Research, Science, and Technology at NSF, NIST, OSTP and Interagency STEM Programs",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101531,SY15
"Wednesday, November 13, 2013",Subcommittee on Housing and Insurance (Committee on Financial Services),The Future of Terrorism Insurance:  Fostering Private Market Innovation to Limit Taxpayer Exposure,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101470,BA04
"Wednesday, November 13, 2013","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)","Legislative Hearing on H.R. 1518, a bill to amend the Horse Protection Act.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101469,IF17
"Wednesday, November 13, 2013",Committee on Foreign Affairs,Examining Nuclear Negotiations: Iran After Rouhani s First 100 Days,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101478,FA00
"Wednesday, November 13, 2013",Committee on Education and the Workforce,Keeping College Within Reach:  Simplifying Federal Student Aid,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101474,ED00
"Wednesday, November 13, 2013",Subcommittee on Oversight and Investigations (Committee on Veterans Affairs), Correcting Kerfuffles   Analyzing Prohibited Practices and Preventable Patient Deaths at Jackson VAMC ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101461,VR08
"Wednesday, November 13, 2013",Committee on the Judiciary,Implementation of an Entry-Exit System: Still Waiting After All These Years,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101464,JU00
"Wednesday, November 13, 2013",Committee on Homeland Security, Cyber Side-Effects: How Secure is the Personal Information Entered into the Flawed Healthcare.gov ?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101465,HM00
"Wednesday, November 13, 2013",Committee on the Budget,Meeting of the Committee of Conference on the Fiscal Year 2014 Concurrent Resolution on the Budget (S. Con. Res. 8),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101537,BU00
"Wednesday, November 13, 2013",Subcommittee on Environment and the Economy (Committee on Energy and Commerce),"S. 1009, The Chemical Safety Improvement Act",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101468,IF18
"Wednesday, November 13, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",The Continuing Threat of Boko Haram,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101479,FA16
"Wednesday, November 13, 2013",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),"H. Res. 147, Calling for the release of United States citizen Saeed Abedini and condemning the Government of Iran for its persecution of religious minorities",1:50 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101507,FA13
"Wednesday, November 13, 2013",Subcommittee on Counterterrorism and Intelligence (Committee on Homeland Security), The Insider Threat to Homeland Security: Examining Our Nation s Security Clearance Processes. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101466,HM05
"Wednesday, November 13, 2013",Subcommittee on Economic Opportunity (Committee on Veterans Affairs), VA s Independent Living Program   A Program Review ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101450,VR10
"Wednesday, November 13, 2013",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),U.S. Foreign Policy Toward Iraq,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101473,FA13
"Wednesday, November 13, 2013",Subcommittee on Monetary Policy and Trade (Committee on Financial Services), What Is Central About Central Banking?:  A Study of International Models ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101471,BA20
"Thursday, November 14, 2013",Subcommittee on Transportation Security (Committee on Homeland Security),TSAs SPOT Program and Initial Lessons From the LAX Shooting,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101467,HM07
"Thursday, November 14, 2013",Subcommittee on Government Operations (Committee on Oversight and Reform),Reviewing Alternatives to Amtraks Annual Losses in Food and Beverage Service.,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101475,GO24
"Thursday, November 14, 2013",Subcommittee on Energy and Power (Committee on Energy and Commerce),"EPAs Proposed GHG Standards for New Power Plants and H.R.__, Whitfield-Manchin Legislation",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101482,IF03
"Thursday, November 14, 2013",Subcommittee on National Security (Committee on Oversight and Reform)," Border Security Oversight, Part III: Border Crossing Cards and B1/B2 Visas. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101487,GO06
"Thursday, November 14, 2013",Committee on the Judiciary,Over-Criminalization Task Force: Regulatory Crime: Solutions,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101484,JU00
"Thursday, November 14, 2013",Committee on Financial Services,"H.R. 3329, to enhance the ability of community financial institutions to foster economic growth and serve their communities, boost small businesses, increase individual savings, and for other purposes; H.R. ___, the Credit Union Share Insurance Fund Parity Act; H.R. 1800, the Small Business Credit Availability Act; H.R. 2274, the Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act; and H.R. ___, the Small Cap Liquidity Reform Act of 2013",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101501,BA00
"Thursday, November 14, 2013","Committee on Science, Space, and Technology",Strengthening Transparency and Accountability within the Environmental Protection Agency,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101532,SY00
"Thursday, November 14, 2013",Committee on Natural Resources,"H.R. 1308, H.R. 2798, H.R. 2824, H.R. 3008, H.R. 3188, H.R. 3189",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101502,II00
"Thursday, November 14, 2013",Subcommittee on Health (Committee on Veterans Affairs),Roundtable Discussion:  Addressing Operational Challenges to Ensure Accurate and Optimal VA Third Party Collections ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101462,VR03
"Thursday, November 14, 2013",Committee on Education and the Workforce,"The Effects of the Patient Protection and Affordable Care Act on Schools, Colleges, and Universities",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101476,ED00
"Thursday, November 14, 2013",Subcommittee on Health (Committee on Energy and Commerce),Obamacare Implementation Problems: More than Just a Broken Website,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101481,IF14
"Thursday, November 14, 2013",Committee on Transportation and Infrastructure,Progress Report: Hurricane Sandy Recovery   One Year Later,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101459,PW00
"Thursday, November 14, 2013",Subcommittee on Health and Technology (Committee on Small Business),11-14-2013 Self Insurance and Health Benefits:  An Affordable Option for Small Business?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101346,SM26
"Thursday, November 14, 2013",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),The Impact of Patent Assertion Entities on Innovation and the Economy.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101483,IF02
"Thursday, November 14, 2013",Committee on Rules,H.R. 3350 Keep Your Health Plan Act of 2013,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101490,RU00
"Friday, November 15, 2013","Subcommittee on Regulatory Reform, Commercial, and Antitrust Law (Committee on the Judiciary)",Oversight of the Antitrust Enforcement Agencies,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101486,JU05
"Friday, November 15, 2013","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)",Our Nation of Builders: Training the Builders of the Future,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101480,IF17
"Monday, November 18, 2013",Committee on Rules,H.R. 1965 Federal Lands Jobs and Energy Security Act of 2013; H.R. 2728 Protecting States Rights to Promote American Energy Security Act,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101514,RU00
"Wednesday, November 20, 2013",Subcommittee on National Security (Committee on Oversight and Reform),Abuse of Overtime at DHS: Padding Paychecks and Pensions at Taxpayer Expense.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101515,GO06
"Tuesday, November 19, 2013",Subcommittee on Oversight and Investigations (Committee on Financial Services), A General Overview of Disparate Impact Theory ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101503,BA09
"Tuesday, November 19, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Crisis in the Central African Republic,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101520,FA16
"Tuesday, November 19, 2013","Subcommittee on Energy Policy, Health Care, and Entitlements (Committee on Oversight and Reform)", Continuing Oversight of the Social Security Administration s Mismanagement of Federal Disability Programs ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101535,GO27
"Tuesday, November 19, 2013","Committee on Science, Space, and Technology",Is My Data on Healthcare.gov Secure?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101533,SY00
"Tuesday, November 19, 2013",Subcommittee on Border and Maritime Security (Committee on Homeland Security), What Does a Secure Maritime Border Look Like ?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101494,HM11
"Tuesday, November 19, 2013",Committee on Education and the Workforce, Preparing Todays Students for Tomorrows Jobs: Improving the Carl D. Perkins Career and Technical Education Act ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101488,ED00
"Tuesday, November 19, 2013","Subcommittee on Economic Development, Public Buildings, and Emergency Management (Committee on Transportation and Infrastructure)",Federal Triangle South: Redeveloping Underutilized Federal Property Through Public Private Partnerships,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101458,PW13
"Tuesday, November 19, 2013",Subcommittee on Health (Committee on Energy and Commerce),Examining Federal Regulation of Mobile Medical Apps and Other Health Software,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101495,IF14
"Tuesday, November 19, 2013",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),Security of Healthcare.gov,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101496,IF02
"Tuesday, November 19, 2013","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",The Rise of Innovative Business Models: Content Delivery Methods in the Digital Age,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101497,JU03
"Tuesday, November 19, 2013",Subcommittee on Housing and Insurance (Committee on Financial Services), Implementation of the Biggert-Waters Flood Insurance Act of 2012: Protecting Taxpayers and Homeowners ,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101504,BA04
"Tuesday, November 19, 2013","Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",H. Res. 188,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101522,FA14
"Tuesday, November 19, 2013",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),U.S. Policy Toward the Arabian Peninsula: Yemen and Bahrain,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101521,FA13
"Tuesday, November 19, 2013",Committee on Rules,H.R. 1900 Natural Gas Pipeline Permitting Reform Act,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101523,RU00
"Wednesday, November 20, 2013",Subcommittee on Energy and Power (Committee on Energy and Commerce),"H.R. 3301, North American Energy Infrastructure Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101525,IF03
"Wednesday, November 20, 2013",Committee on Veterans Affairs,"Markup of H.R. 3521, To authorize Department of Veterans Affairs major medical facility leases, and for other purposes.",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101491,VR00
"Wednesday, November 20, 2013",Committee on Foreign Affairs,"H. Res. 147, H. Res. 402, H. Res. 404, H.R. 1992, H.R. 3470, and H.R. 3509",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101511,FA00
"Wednesday, November 20, 2013","Subcommittee on Space (Committee on Science, Space, and Technology)",Commercial Space,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=101534,SY16
