MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Kweisi  Mfume,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109761,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Madeleine  Dean,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,"Wednesday, July 10, 2019"
 Louie  Gohmert,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,"Wednesday, July 10, 2019"
 Tom  McClintock,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,"Wednesday, July 10, 2019"
 Debbie  Mucarsel-Powell,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Sheila  Jackson Lee,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 Val Butler Demings,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 Debbie  Lesko,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 Steve  Chabot,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109758,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
" Jeses G. ""Chuy"" Garcea",BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,"Wednesday, July 10, 2019"
 Andy  Barr,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109741,"Wednesday, July 10, 2019"
 Stephen F. Lynch,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Ed  Perlmutter,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Jennifer  Wexton,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Frank D. Lucas,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Bill  Posey,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Al  Green,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 Emanuel  Cleaver,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 Nydia M. Velezquez,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109771,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Debbie  Dingell,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109777,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,"Wednesday, July 10, 2019"
 Steven  Horsford,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109774,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,"Wednesday, July 10, 2019"
 Donald S. Beyer,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109774,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Judy  Chu,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109774,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Dwight  Evans,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109774,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Bradley Scott Schneider,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109774,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Jared  Huffman,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Alan S. Lowenthal,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Bruce  Westerman,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Daniel  Webster,II10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109754,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Chris  Pappas,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109741,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,"Wednesday, July 10, 2019"
 Kathleen M. Rice,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109741,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 Eddie Bernice Johnson,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Brian  Babin,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,"Wednesday, July 10, 2019"
 Adriano  Espaillat,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Abby  Finkenauer,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Antonio  Delgado,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Angie  Craig,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109744,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Mike  Garcia,SY16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109738,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,"Wednesday, July 10, 2019"
 John  Joyce,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Dan  Bishop,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109753,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109757,"Wednesday, July 10, 2019"
 Bill  Foster,SY20,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109775,BA16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109770,"Wednesday, July 10, 2019"
 Sean  Casten,SY20,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109775,BA16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109770,"Wednesday, July 10, 2019"
 Michael  Cloud,SY20,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109775,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109763,"Wednesday, July 10, 2019"
 Alexandria  Ocasio-Cortez,BA16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109770,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109763,"Wednesday, July 10, 2019"
 Jamie  Raskin,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109768,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 Jim  Jordan,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109768,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 Kelly  Armstrong,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109768,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 W. Gregory Steube,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109768,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 John P. Sarbanes,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109764,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 Peter  Welch,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109764,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 Robin L. Kelly,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109764,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109772,"Friday, July 12, 2019"
 Jamie  Raskin,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109776,RU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109811,"Monday, July 15, 2019"
 Kelly  Armstrong,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109776,JU01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109778,"Monday, July 15, 2019"
 W. Gregory Steube,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109776,JU01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109778,"Monday, July 15, 2019"
 Mary Gay Scanlon,RU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109811,JU01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109778,"Monday, July 15, 2019"
 Debbie  Lesko,RU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109811,JU01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109778,"Monday, July 15, 2019"
 Yvette D. Clarke,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,"Wednesday, July 17, 2019"
 Nanette Diaz Barragen,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,"Wednesday, July 17, 2019"
 Dina  Titus,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,"Wednesday, July 17, 2019"
 Michael T. McCaul,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,"Wednesday, July 17, 2019"
 Mark E. Green,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,"Wednesday, July 17, 2019"
 Michael  Guest,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,"Wednesday, July 17, 2019"
 Nanette Diaz Barragen,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Emanuel  Cleaver,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Al  Green,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Kathleen M. Rice,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109773,"Wednesday, July 17, 2019"
 Sheila  Jackson Lee,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 J. Luis Correa,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Val Butler Demings,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Debbie  Lesko,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Donald M. Payne,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Dina  Titus,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 John  Katko,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Xochitl  Torres Small,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,AG14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109785,"Wednesday, July 17, 2019"
 Jefferson  Van Drew,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,ED14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109803,"Wednesday, July 17, 2019"
 John  Joyce,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109826,"Wednesday, July 17, 2019"
 Dan  Bishop,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109815,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109826,"Wednesday, July 17, 2019"
 Eliot L. Engel,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,"Wednesday, July 17, 2019"
 Adam  Kinzinger,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,"Wednesday, July 17, 2019"
 Diana  DeGette,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Paul  Tonko,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Debbie  Dingell,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Nanette Diaz Barragen,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 A. Donald McEachin,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Darren  Soto,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Gus M. Bilirakis,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109773,"Wednesday, July 17, 2019"
 Paul  Tonko,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109800,"Wednesday, July 17, 2019"
 John P. Sarbanes,IF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109829,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109809,"Wednesday, July 17, 2019"
 Jim  Costa,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 John R. Curtis,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,"Wednesday, July 17, 2019"
 Brad  Sherman,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Gregory W. Meeks,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Dean  Phillips,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Juan  Vargas,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Vicente  Gonzalez,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Lee M. Zeldin,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Ann  Wagner,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Theodore E. Deutch,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Karen  Bass,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 David N. Cicilline,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Ted  Lieu,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Steve  Chabot,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 F. James Sensenbrenner,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Ken  Buck,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Guy  Reschenthaler,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Brad  Sherman,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109800,"Wednesday, July 17, 2019"
 Dina  Titus,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Colin Z. Allred,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Scott  Perry,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Brian J. Mast,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Brian K. Fitzpatrick,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Ted S. Yoho,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,AG14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109785,"Wednesday, July 17, 2019"
 Gerald E. Connolly,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109809,"Wednesday, July 17, 2019"
 Adriano  Espaillat,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109826,"Wednesday, July 17, 2019"
 Chrissy  Houlahan,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109826,"Wednesday, July 17, 2019"
 Steve  Chabot,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109826,"Wednesday, July 17, 2019"
 Tim  Burchett,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109819,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109826,"Wednesday, July 17, 2019"
 Nydia M. Velezquez,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Wm. Lacy Clay,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Michael F. Q. San Nicolas,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
" Jeses G. ""Chuy"" Garcea",II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109821,"Wednesday, July 17, 2019"
 Mike  Levin,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109773,"Wednesday, July 17, 2019"
 Joe  Cunningham,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109773,"Wednesday, July 17, 2019"
 Joe  Neguse,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Louie  Gohmert,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Tom  McClintock,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Mike  Johnson,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109825,"Wednesday, July 17, 2019"
 Paul  Tonko,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109800,"Wednesday, July 17, 2019"
 Grace F. Napolitano,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
 Anthony G. Brown,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109818,PW05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109804,"Wednesday, July 17, 2019"
