MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Raul Ruiz,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116147,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116159,"Thursday, June 22, 2023"
 Scott H. Peters,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116147,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116159,"Thursday, June 22, 2023"
" Frank Pallone, Jr.",IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116147,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116159,"Thursday, June 22, 2023"
 John James,FA16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116132,FA06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116138,"Thursday, June 22, 2023"
 Christopher H. Smith,FA16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116132,FA06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116138,"Thursday, June 22, 2023"
 Sara Jacobs,FA16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116132,FA06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116138,"Thursday, June 22, 2023"
 Laurel M. Lee,JU13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116140,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116141,"Thursday, June 22, 2023"
 Robert B. Aderholt,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116251,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116252,"Friday, July 14, 2023"
 Andrew S. Clyde,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116251,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116252,"Friday, July 14, 2023"
 Jeff Duncan,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Debbie Lesko,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Kelly Armstrong,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Kat Cammack,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Cathy McMorris Rodgers,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Kathy Castor,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Janice D. Schakowsky,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
" Frank Pallone, Jr.",IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116285,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116277,"Wednesday, July 26, 2023"
 Kevin Kiley,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116284,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116283,"Thursday, July 27, 2023"
 Russell Fry,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116284,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116283,"Thursday, July 27, 2023"
 Steve Cohen,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116284,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116283,"Thursday, July 27, 2023"
 Cori Bush,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116284,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116283,"Thursday, July 27, 2023"
 Sheila Jackson Lee,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116284,JU08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116283,"Thursday, July 27, 2023"
 Robert J. Wittman,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Garret Graves,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Daniel Webster,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Lauren Boebert,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 John S. Duarte,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Bruce Westerman,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Jared Huffman,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Kevin Mullin,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Seth Magaziner,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Debbie Dingell,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Rael M. Grijalva,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Grace F. Napolitano,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116214,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116244,"Thursday, July 27, 2023"
 Bruce Westerman,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116218,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116219,"Thursday, July 27, 2023"
 Ed Case,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116218,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116219,"Thursday, July 27, 2023"
 Ruben Gallego,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116218,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116219,"Thursday, July 27, 2023"
 Rael M. Grijalva,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116218,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116219,"Thursday, July 27, 2023"
 Mark E. Green,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116279,FA07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116268,"Thursday, July 27, 2023"
 Warren Davidson,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116279,FA07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116268,"Thursday, July 27, 2023"
 Joaquin Castro,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116279,FA07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116268,"Thursday, July 27, 2023"
 Jeff Duncan,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Michael C. Burgess,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Brett Guthrie,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 H. Morgan Griffith,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Gary J. Palmer,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Debbie Lesko,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Kelly Armstrong,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Cathy McMorris Rodgers,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Diana DeGette,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Scott H. Peters,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Paul Tonko,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Kathy Castor,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
" Frank Pallone, Jr.",IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116351,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116369,"Wednesday, September 13, 2023"
 Anna Paulina Luna,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116358,GO27,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116357,"Thursday, September 14, 2023"
 Nicholas A. Langworthy,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116358,GO27,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116357,"Thursday, September 14, 2023"
 Eric Burlison,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116358,GO27,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116357,"Thursday, September 14, 2023"
 Ayanna Pressley,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116358,GO27,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116357,"Thursday, September 14, 2023"
" Earl L. ""Buddy"" Carter",IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Greg Pence,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Dan Crenshaw,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 John Joyce,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Troy Balderson,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Mariannette Miller-Meeks,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Cathy McMorris Rodgers,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 John P. Sarbanes,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Raul Ruiz,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Nanette Diaz Barragen,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
" Frank Pallone, Jr.",IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116393,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116395,"Tuesday, September 19, 2023"
 Paul A. Gosar,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
" Matthew M. Rosendale, Sr.",II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
 Wesley Hunt,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
 Mike Collins,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
 Bruce Westerman,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
 Susie Lee,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
 Rael M. Grijalva,II15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116363,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116322,"Tuesday, September 19, 2023"
 Jeff Duncan,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Larry Bucshon,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Tim Walberg,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Debbie Lesko,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Kelly Armstrong,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Cathy McMorris Rodgers,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Kathy Castor,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Lisa Blunt Rochester,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
" Frank Pallone, Jr.",IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116396,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116387,"Wednesday, September 20, 2023"
 Brett Guthrie,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Michael C. Burgess,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Robert E. Latta,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 H. Morgan Griffith,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Larry Bucshon,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Greg Pence,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Troy Balderson,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Cathy McMorris Rodgers,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 John P. Sarbanes,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Tony Cerdenas,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Ann M. Kuster,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Lisa Blunt Rochester,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Kim Schrier,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
" Frank Pallone, Jr.",IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116487,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116494,"Thursday, October 19, 2023"
 Russ Fulcher,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116421,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116411,"Wednesday, September 27, 2023"
 John James,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116421,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116411,"Wednesday, September 27, 2023"
 Cathy McMorris Rodgers,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116421,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116411,"Wednesday, September 27, 2023"
 Janice D. Schakowsky,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116421,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116411,"Wednesday, September 27, 2023"
 Yvette D. Clarke,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116421,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116411,"Wednesday, September 27, 2023"
" Frank Pallone, Jr.",IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116421,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116411,"Wednesday, September 27, 2023"
 Anna Paulina Luna,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116406,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116407,"Wednesday, September 27, 2023"
 Nicholas A. Langworthy,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116406,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116407,"Wednesday, September 27, 2023"
 Ro Khanna,GO12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116406,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116407,"Wednesday, September 27, 2023"
 Aumua Amata Coleman Radewagen,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Doug LaMalfa,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Jenniffer Gonzelez-Colen,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Jerry L. Carl,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Harriet M. Hageman,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Bruce Westerman,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Ruben Gallego,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Ed Case,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 Rael M. Grijalva,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116318,II24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116420,"Thursday, September 28, 2023"
 H. Morgan Griffith,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Michael C. Burgess,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Brett Guthrie,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Jeff Duncan,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Gary J. Palmer,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Debbie Lesko,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Kelly Armstrong,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Cathy McMorris Rodgers,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Kathy Castor,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Diana DeGette,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Paul Tonko,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Scott H. Peters,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
" Frank Pallone, Jr.",IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116431,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116429,"Thursday, September 28, 2023"
 Mark E. Green,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116409,FA07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116413,"Thursday, September 28, 2023"
