Date,Committee,Hearing Title,Time,Link,Hour,Code
"Thursday, November 30, 2023","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and the Workforce)",Safeguarding Workers Rights and Liberties,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116554,10,ED02
"Thursday, November 30, 2023",Committee on House Administration,Full Committee Markup of Various Measures,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116619,10,HA00
"Thursday, November 30, 2023",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Oversight of President Bidens Broadband Takeover,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116602,10,IF16
"Thursday, November 30, 2023",Committee on Foreign Affairs,The U.S. Border Crisis and the American Solution to an International Problem,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116613,14,FA00
"Thursday, November 30, 2023",Subcommittee on Responsiveness and Accountability to Oversight (Committee on the Judiciary),Hearing on Compliance with Committee Oversight,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116616,14,JU13
"Thursday, November 30, 2023","Subcommittee on Economic Growth, Energy Policy, and Regulatory Affairs (Committee on Oversight and Accountability)",Digging Deeper: Ensuring Safety and Security in the Critical Mineral Supply Chain?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116611,14,GO05
"Friday, December 1, 2023",Committee on House Administration,House Communications Standards Commission Meeting,9:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116622,9,HA00
"Friday, December 1, 2023",Committee on Education and the Workforce,Committee on Education and the Workforce Member Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116555,10,ED00
"Monday, December 4, 2023",Subcommittee on Technology Modernization (Committee on Veterans Affairs),Reexamining VA.gov,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116606,15,VR11
"Monday, December 4, 2023",Committee on Rules,"H.R. 4468 - Choice in Automobile Retail Sales Act of 2023; H.R. 5933 - DETERRENT Act; H.J. Res. 88 - Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program.",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115710,16,RU00
"Tuesday, December 5, 2023",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),Water Resources Development Acts: Status of Past Provisions and Future Needs,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116584,10,PW02
"Tuesday, December 5, 2023",Committee on Veterans Affairs,"H.R. 522, Deliver for Veterans Act; H.R. 3738, To amend title 38, United States Code, to establish in the Department of Veterans Affairs the Veterans Economic Opportunity and Transition Administration, and for other purposes; H.R. 5914, To amend title 38, United States Code, to improve the processes to approve programs of education for purposes of the educational assistance programs of the Department of Veterans Affairs, and for other purposes; H.R. 3722, Daniel J. Harvey, Jr., and Adam Lambert Improving Servicemember Transition to Reduce Veteran Suicide Act; H.R. 5938, Veterans Exam Expansion Act of 2023; H.R. 1753, Jax Act; H.R. 5890, Every Veterans Claim Act of 2023; H.R. 5785, To amend title 38, United States Code, to modify the requirements of the Edith Nourse Rogers STEM Scholarship; H.R. 3790, Justice for ALS Veterans Act of 2023; H.R. 4016, Veteran Fraud Reimbursement Act; and H.R. 4190, Restoring Benefits to Defrauded Veterans Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116609,10,VR00
"Tuesday, December 5, 2023","Subcommittee on Energy, Climate, and Grid Security (Committee on Energy and Commerce)","Leading a New Era of Energy Dominance, Security, and Environmental Stewardship.?",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116652,10,IF03
"Tuesday, December 5, 2023",Subcommittee on Emergency Management and Technology (Committee on Homeland Security),Protecting Our Preparedness: Assessing the Impact of the Border Crisis on Emergency Management,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116643,10,HM12
"Tuesday, December 5, 2023",Subcommittee on the Constitution and Limited Government (Committee on the Judiciary),Oversight of the Department of Justice Civil Rights Division,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116626,10,JU10
"Tuesday, December 5, 2023","Subcommittee on Digital Assets, Financial Technology and Inclusion (Committee on Financial Services)",Fostering Financial Innovation: How Agencies can Leverage Technology to Shape the Future of Financial Services,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116630,10,BA21
"Tuesday, December 5, 2023",Subcommittee on Europe (Committee on Foreign Affairs),The Future of Freedom and Democracy in Belarus,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116629,10,FA14
"Tuesday, December 5, 2023",Subcommittee on Indian and Insular Affairs (Committee on Natural Resources),Legislative hearing on the following bills: H.R. 4524 (Rep. Newhouse) - ?Parity for Tribal Law Enforcement Act?; H.R. 4748 (Rep. Peltola) - ?Unrecognized Southeast Alaska Native Communities Recognition and Compensation Act?; H.R. 6368 (Rep. LaMalfa) - ?Indian Buffalo Management Act?; and H.R. 6443 (Rep. Issa) - ?Jamul Indian Village Land Transfer Act?.,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116631,10,II24
"Tuesday, December 5, 2023",Committee on Education and the Workforce,Holding Campus Leaders Accountable and Confronting Antisemitism,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116625,10,ED00
"Tuesday, December 5, 2023",Committee on Ways and Means,Hearing with IRS Whistleblowers: Hunter Biden Investigation Obstruction in Their Own Words,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116642,10,WM00
"Tuesday, December 5, 2023",Subcommittee on Oversight and Investigations (Committee on Natural Resources),Oversight hearing titled: Limiting Access and Damaging Gateway Economies: Examining the National Parks Air Tour Management Program.,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116617,10,II15
"Tuesday, December 5, 2023",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Oversight of the National Telecommunications and Information Administration,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116654,10,IF16
"Tuesday, December 5, 2023",Subcommittee on Africa (Committee on Foreign Affairs),The Sahel in Crisis: Examining U.S. Policy Options,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116655,14,FA16
"Tuesday, December 5, 2023",Subcommittee on Transportation and Maritime Security (Committee on Homeland Security),Identity Management Innovation: Looking Beyond REAL ID,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116640,14,HM07
"Tuesday, December 5, 2023",Subcommittee on Health Care and Financial Services (Committee on Oversight and Accountability),?The Importance of Protecting Female Athletics and Title IX?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116641,14,GO27
"Tuesday, December 5, 2023",Committee on Energy and Commerce,44 Bills,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116653,14,IF00
"Tuesday, December 5, 2023",Subcommittee on Federal Lands (Committee on Natural Resources),Oversight Hearing titled: ?Examining Opportunities to Promote and Enhance Tribal Forest Management.?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116627,14,II10
"Wednesday, December 6, 2023",Committee on the Budget,Budget Process Reform Member Day Hearing,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116624,9,BU00
"Wednesday, December 6, 2023",Committee on Agriculture,Member Day,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116645,9,AG00
"Wednesday, December 6, 2023",Committee on Transportation and Infrastructure,Full Committee Markup,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116518,10,PW00
"Wednesday, December 6, 2023",Committee on Natural Resources,"Mark up of ? H.R. 1449 (Rep. Fulcher), ?Committing Leases for Energy Access Now Act? or the ?CLEAN Act?;? H.R. 3250 (Rep. Morelle), ?National Museum of Play Recognition Act?;? H.R. 3396 (Rep. Harder), ?Fire Department Repayment Act of 2023?;? H.R. 5490 (Rep. Kiggans), ?Bolstering Ecosystems Against Coastal Harm Act? or the ?BEACH Act?;? H.R. 6009 (Rep. Boebert), ?Restoring American Energy Dominance Act?; ? H.R. 6011 (Rep. Valadao), ?Right-Of-Way Application Transparency and Accountability Act? or the ?ROWATA Act?; ? H.R. 6233 (Rep. LaHood), ?Community Reclamation Partnerships Act?;? H.R. 6285 (Rep. Stauber), ?Alaska?s Right to Produce Act of 2023.?",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116522,10,II00
"Wednesday, December 6, 2023",Subcommittee on Oversight and Investigations (Committee on Veterans Affairs),Background Checks: Are VA?s HR Failures Risking Drug Abuse and Veteran Harm?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116608,10,VR08
"Wednesday, December 6, 2023",Subcommittee on Housing and Insurance (Committee on Financial Services),Housing Affordability: Governmental Barriers and Market-Based Solutions,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116635,10,BA04
"Wednesday, December 6, 2023",Committee on Homeland Security,Member Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116646,10,HM00
"Wednesday, December 6, 2023",Subcommittee on Oversight (Committee on Ways and Means),Hidden Cost: The True Price of Federal Debt to American Taxpayers,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116647,10,WM06
"Wednesday, December 6, 2023",Committee on the Judiciary,"H.R. 6570, the Protect Liberty and End Warrantless Surveillance Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116659,10,JU00
"Wednesday, December 6, 2023","Subcommittee on Cyber, Information Technologies, and Innovation (Committee on Armed Services)",Back to the Future,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116648,14,AS35
"Wednesday, December 6, 2023",Subcommittee on Tax (Committee on Ways and Means),Tax Policies to Expand Economic Growth and Increase Prosperity for American Families,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116649,14,WM05
"Wednesday, December 6, 2023","Subcommittee on Cybersecurity, Information Technology, and Government Innovation (Committee on Oversight and Accountability)",?White House Policy on AI?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116650,14,GO12
"Thursday, December 7, 2023",Permanent Select Committee on Intelligence,FISA Reform and Reauthorization Act of 2023 (OPEN),9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116666,9,IG00
"Thursday, December 7, 2023",Subcommittee on Strategic Forces (Committee on Armed Services),Regional Missile Defense Assets - Assessing COCOM and Allied Demand for Capabilities,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116678,9,AS29
"Friday, December 8, 2023","Subcommittee on Digital Assets, Financial Technology and Inclusion (Committee on Financial Services)",Connecting Communities: Building Innovation Ecosystems Across America,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116639,9,BA21
"Monday, December 11, 2023",Committee on Rules,H.R. 357 - Ensuring Accountability in Agency Rulemaking Act; H.R. 1147 - Whole Milk for Healthy Kids Act of 2023; H.R. 6570 - Protect Liberty and End Warrantless Surveillance Act; H.R. 6611 - FISA Reform and Reauthorization Act of 2023,4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115711,16,RU00
"Monday, December 11, 2023",Committee on Oversight and Accountability,Full Committee Member Day,4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116664,16,GO00
"Tuesday, December 12, 2023",Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,House Select Committee on the Strategic Competition between the United States and Chinese Communist Party: Committee Business Meeting,8:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116682,8,ZS00
"Tuesday, December 12, 2023",Committee on Transportation and Infrastructure,Full Committee Markup,9:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116681,9,PW00
"Tuesday, December 12, 2023","Subcommittee on National Security, Illicit Finance, and International Financial Institutions (Committee on Financial Services)","Restricting Rogue-State Revenue: Strengthening Energy Sanctions on Russia, Iran, and Venezuela",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116636,10,BA10
"Tuesday, December 12, 2023",Committee on Rules,"H. Res. 918 - Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America, and for other purposes. [Original Jurisdiction Markup]",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116668,10,RU00
"Tuesday, December 12, 2023",Subcommittee on Cybersecurity and Infrastructure Protection (Committee on Homeland Security),Considering DHS? and CISA?s Role in Securing Artificial Intelligence,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116662,10,HM08
"Tuesday, December 12, 2023",Committee on Small Business,?A Year in Review: The State of Small Business in America?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116665,10,SM00
"Tuesday, December 12, 2023","Subcommittee on Economic Development, Public Buildings, and Emergency Management (Committee on Transportation and Infrastructure)",Ensuring Transparency in the Federal Government: An Examination of GSA?s Site Selection for the FBI Headquarters,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116667,10,PW13
"Tuesday, December 12, 2023",Subcommittee on Oversight and Investigations (Committee on Natural Resources),Oversight hearing titled: The Mineral Supply Chain and the New Space Race.,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116618,10,II15
"Tuesday, December 12, 2023",Committee on Education and the Workforce,"H.R. 6655, A Stronger Workforce for America Act, H.R. 6585, Bipartisan Workforce Pell Act, H.J. Res. 98, Providing for congressional disapproval under chapter 8 of title 5, United States Code of the rule submitted by the National Labor Relations Board relating to Standard for Determining Joint Employer Status, and H.R. 3400, Small Businesses before Bureaucrats Act",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116656,10,ED00
"Tuesday, December 12, 2023",Committee on House Administration,Looking Ahead Series: Oversight of the Smithsonian Institution,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116621,10,HA00
"Tuesday, December 12, 2023",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),"Legislative Hearing on 3 bills:?H.R. 5482 (Rep. Hageman), ?Energy Poverty Prevention and Accountability Act of 2023?;?H.R. 6474 (Rep. Steel), To amend the Energy Policy Act of 2005 to expedite geothermal exploration and development in previously studied or developed areas; and?H.R. 6481 (Rep. Hageman), To amend the Mineral Leasing Act to require the Secretary of the Interior to reimburse the fee for an expression of interest if the expression of interest becomes inactive, and for other purposes.",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116633,10,II06
"Tuesday, December 12, 2023",Subcommittee on Health (Committee on Veterans Affairs),SSG Fox Suicide Prevention Grants: Saving Veterans? Lives Through Community Connection,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116651,10,VR03
"Tuesday, December 12, 2023",Subcommittee on Europe (Committee on Foreign Affairs),Addressing the Scourge of Anti-Semitism in Europe,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116670,14,FA14
"Tuesday, December 12, 2023",Subcommittee on Oversight and Accountability (Committee on Foreign Affairs),"Reviewing the Bureau of Industry and Security, Part II: U.S. Export Controls in an Era of Strategic Competition",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116669,14,FA17
"Tuesday, December 12, 2023",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),F-35 Acquisition Program Update,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116660,14,AS25
"Tuesday, December 12, 2023",Subcommittee on Capital Markets (Committee on Financial Services),"Examining the Agenda of Regulators, SROs, and Standards-Setters for Accounting, Auditing",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116638,14,BA16
"Tuesday, December 12, 2023","Subcommittee on Water, Wildlife and Fisheries (Committee on Natural Resources)",Oversight Hearing on ?Left in the Dark: Examining the Biden Administration?s Efforts to Eliminate the Pacific Northwest?s Clean Energy Production.?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116632,14,II13
"Tuesday, December 12, 2023","Subcommittee on Counterterrorism, Law Enforcement, and Intelligence (Committee on Homeland Security)",From Festive Cheer to Retail Fear: Addressing Organized Retail Crime,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116661,14,HM05
"Tuesday, December 12, 2023",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure),Guardians of the Sea: National Security Missions of the United States Coast Guard,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116585,14,PW07
"Wednesday, December 13, 2023",Subcommittee on Oversight and Investigations (Committee on Financial Services),Moving the Money Part 2: Getting Answers from the Biden Administration on the Iranian Regime?s Support of Terrorism,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116637,9,BA09
"Wednesday, December 13, 2023",Subcommittee on Highways and Transit (Committee on Transportation and Infrastructure),Oversight of the Infrastructure Investment and Jobs Act: Modal Perspectives,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116586,10,PW12
"Wednesday, December 13, 2023",Subcommittee on Military Personnel (Committee on Armed Services),Recruiting Shortfalls and Growing Mistrust: Perceptions of the US Military,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116600,10,AS02
"Wednesday, December 13, 2023","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)","Digital Copyright Piracy: Protecting American Consumers, Workers, and Creators",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116671,10,JU03
"Wednesday, December 13, 2023",Committee on Foreign Affairs,Various Measures,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116674,10,FA00
"Wednesday, December 13, 2023",Committee on Energy and Commerce,Leveraging Agency Expertise to Foster American AI Leadership and Innovation,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116683,10,IF00
"Wednesday, December 13, 2023","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and the Workforce)",Protecting Workers and Small Businesses from Bidens Attack on Worker Free Choice and Economic Growth,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116672,10,ED02
"Wednesday, December 13, 2023",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),Proposals for a Water Resources Development Act of 2024: Stakeholder Priorities,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116587,14,PW02
"Wednesday, December 13, 2023","Subcommittee on Oversight, Investigations, and Accountability (Committee on Homeland Security)",Censorship Laundering Part II: Preventing the Department of Homeland Securitys Silencing of Dissent,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116663,14,HM09
"Wednesday, December 13, 2023",Select Subcommittee on the Coronavirus Pandemic,?Reforming the WHO: Ensuring Global Health Security and Accountability?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116673,14,VC00
"Wednesday, December 13, 2023",Subcommittee on Crime and Federal Government Surveillance (Committee on the Judiciary),Second Amendment Rights Empower Womens Rights,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116676,14,JU08
"Wednesday, December 13, 2023",Subcommittee on Oversight (Committee on Ways and Means),Growth of the Tax-Exempt Sector and the Impact on the American Political Landscape,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116679,14,WM06
"Wednesday, December 13, 2023",Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,CCP Transnational Repression: The Party?s Effort to Silence and Coerce Critics Overseas,7:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116680,19,ZS00
"Tuesday, January 9, 2024",Committee on Rules,"H.R. 788 - Stop Settlement Slush Funds Act of 2023; H.J. Res. 98 - Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to Standard for Determining Joint Employer Status.; S.J. Res. 38 - Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Highway Administration relating to Waiver of Buy America Requirements for Electric Vehicle Chargers.",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116696,16,RU00
"Wednesday, January 10, 2024",Committee on Homeland Security,Havoc in the Heartland: How Secretary Mayorkas? Failed Leadership Has Impacted the States,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116706,10,HM00
"Wednesday, January 10, 2024","Subcommittee on Environment, Manufacturing, and Critical Materials (Committee on Energy and Commerce)",Protecting Clean American Energy Production and Jobs by Stopping EPA?s Overreach,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116709,10,IF18
"Wednesday, January 10, 2024",Subcommittee on Capital Markets (Committee on Financial Services),Examining the DOL Fiduciary Rule: Implications for Retirement Savings and Access,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116725,10,BA16
"Wednesday, January 10, 2024",Committee on Oversight and Accountability,"1) H.Res. _____, Recommending that the House of Representatives find Robert Hunter Biden in contempt of Congress for refusal to comply with a subpoena duly issued by the Committee on Oversight and Accountability.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116732,10,GO00
"Wednesday, January 10, 2024",Committee on the Judiciary,Report Recommending that the House of Representatives Cite Robert Hunter Biden for Contempt of Congress,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116733,10,JU00
"Wednesday, January 10, 2024",Subcommittee on Oversight and Investigations (Committee on Natural Resources),Joint Oversight Hearing titled National Park Services Deferred Maintenance Backlog: Perspectives from the Government Accountability Office and the Inspector General.,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116691,10,II15
"Wednesday, January 10, 2024",Committee on Education and the Workforce,"H.R. 6914, Pregnant Students Rights Act, and  H.R. 443, Enhancing Detection of Human Trafficking Act",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116708,10,ED00
"Wednesday, January 10, 2024","Subcommittee on Digital Assets, Financial Technology and Inclusion (Committee on Financial Services)",Regulatory Whiplash: Examining the Impact of FSOC?s Ever-changing Designation Framework on Innovation,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116726,14,BA21
"Thursday, January 11, 2024",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),"Oversight hearing titled, ?Examining the Biden Administration?s Limits on Access to the OCS: Impacts on Consumers, States, and Operators?",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116688,10,II06
"Thursday, January 11, 2024","Subcommittee on Oversight, Investigations, and Accountability (Committee on Homeland Security)",Exploitation and Enforcement Part II: Improving Enforcement in Countering Uyghur Forced Labor,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116693,10,HM09
"Thursday, January 11, 2024",Committee on Veterans Affairs,Business Meeting,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116704,10,VR00
"Thursday, January 11, 2024",Committee on Small Business,?Crime on the Rise: How Lawlessness is Impacting Main Street America?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116713,10,SM00
"Thursday, January 11, 2024",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),?Proposals for a Water Resources Development Act of 2024: Members? Day Hearing?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116714,10,PW02
"Thursday, January 11, 2024","Subcommittee on Immigration Integrity, Security, and Enforcement (Committee on the Judiciary)",The Impact of Illegal Immigration on Social Services,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116727,10,JU01
"Thursday, January 11, 2024",Committee on Financial Services,Oversight of the Department of Housing and Urban Development and the Federal Housing Administration,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116728,10,BA00
"Thursday, January 11, 2024",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Safeguarding Americans Communications: Strengthening Cybersecurity in a Digital Era,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116729,10,IF16
"Thursday, January 11, 2024","Subcommittee on National Security, the Border, and Foreign Affairs (Committee on Oversight and Accountability)",?The Risks of Progressive Ideologies in the U.S. Military?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116730,10,GO06
"Thursday, January 11, 2024",Committee on Ways and Means,Markup of H.R. 6918,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116739,10,WM00
"Thursday, January 11, 2024","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and the Workforce)",Lowering Costs and Increasing Access to Health Care with Employer-Driven Innovation,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116710,10,ED02
"Thursday, January 11, 2024","Subcommittee on the Middle East, North Africa, and Central Asia (Committee on Foreign Affairs)",Examining the Biden Administration?s Afghanistan Policy Since the U.S. Withdrawal: Part II,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116684,14,FA13
"Tuesday, January 16, 2024",Committee on Rules,"H.R. 6914 ? Pregnant Students? Rights Act; H.R. 6918 ? Supporting Pregnant and Parenting Women and Families Act; H. Res. ___ ? (H. Rept. 118-345) ? Report to accompany the Resolution Recommending that the House of Representatives Find Robert Hunter Biden in Contempt of Congress for Refusal to Comply with a Subpoena Duly Issued by the Committee on the Judiciary; H. Res. ___ ? (H. Rept. 118-346) ? Report to accompany the Resolution Recommending that the House of Representatives Find Robert Hunter Biden in Contempt of Congress for Refusal to Comply with a Subpoena Duly Issued by the Committee on Oversight and Accountability; H. Res. 957 ? Denouncing the Biden administrations open-borders policies, condemning the national security and public safety crisis along the southwest border, and urging President Biden to end his administrations open-borders policies.",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116697,16,RU00
"Wednesday, January 17, 2024",Committee on Transportation and Infrastructure,The State of Transportation,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116715,10,PW00
"Wednesday, January 17, 2024","Subcommittee on Space and Aeronautics (Committee on Science, Space, and Technology)",Returning to the Moon: Keeping Artemis on Track,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116736,10,SY16
"Wednesday, January 17, 2024",Committee on Foreign Affairs,Examining the Flow of U.S. Money into China?s Military Might,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116738,10,FA00
"Wednesday, January 17, 2024",Committee on Oversight and Accountability,?The Biden Administration?s Regulatory and Policymaking Efforts to Undermine U.S. Immigration Law?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116746,10,GO00
"Tuesday, January 30, 2024","Subcommittee on Innovation, Entrepreneurship, and Workforce Development (Committee on Small Business)",?Pathways to Success: Supporting Entrepreneurs and Employees with Disabilities?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=116723,10,SM22
