MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Robin L. Kelly,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112595,"Wednesday, May 12, 2021"
 John P. Sarbanes,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112595,"Wednesday, May 12, 2021"
 Debbie Wasserman Schultz,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112608,"Wednesday, May 12, 2021"
 Jackie Speier,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Jim Cooper,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Pat Fallon,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 C. Scott Franklin,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Ro Khanna,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112524,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Barry Moore,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112605,"Wednesday, May 12, 2021"
 Jimmy Panetta,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,WM03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112622,"Wednesday, May 12, 2021"
 Abigail Davis Spanberger,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Ann Kuster,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112595,"Wednesday, May 12, 2021"
 Kim Schrier,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112595,"Wednesday, May 12, 2021"
 Chellie Pingree,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112608,"Wednesday, May 12, 2021"
 Scott DesJarlais,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Trent Kelly,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Jimmy Panetta,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112601,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Frank D. Lucas,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,"Wednesday, May 12, 2021"
 Bill Foster,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,"Wednesday, May 12, 2021"
 Ed Perlmutter,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,"Wednesday, May 12, 2021"
 Sean Casten,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,"Wednesday, May 12, 2021"
 Gwen Moore,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,WM03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112622,"Wednesday, May 12, 2021"
 Ami Bera,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Stephanie I. Bice,SY21,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112603,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 David J. Trone,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112605,AP20,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112593,"Wednesday, May 12, 2021"
 Ruben Gallego,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112605,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Lee M. Zeldin,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Vicente Gonzalez,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Juan Vargas,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Andy Barr,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Brad Sherman,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Ann Wagner,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Gregory W. Meeks,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,"Wednesday, May 12, 2021"
 Sylvia R. Garcia,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112618,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Stephanie N. Murphy,WM03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112622,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Jimmy Panetta,WM03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112622,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Chrissy Houlahan,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Andy Kim,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Sara Jacobs,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Ronny Jackson,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Mark E. Green,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Joe Wilson,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 William R. Keating,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112635,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,"Wednesday, May 12, 2021"
 Pete Aguilar,AP20,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112593,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112591,"Wednesday, May 12, 2021"
 G. K. Butterfield,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112595,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112591,"Wednesday, May 12, 2021"
 Lisa C. McClain,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112643,ED07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112600,"Wednesday, May 12, 2021"
 Teresa Leger Fernandez,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112591,ED07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112600,"Wednesday, May 12, 2021"
 Teresa Leger Fernandez,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112591,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112617,"Wednesday, May 12, 2021"
 Russ Fulcher,ED07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112600,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112617,"Wednesday, May 12, 2021"
 Teresa Leger Fernandez,ED07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112600,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112617,"Wednesday, May 12, 2021"
 Jackie Speier,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112523,AS03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112544,"Monday, May 3, 2021"
 Debbie Wasserman Schultz,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112523,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112488,"Monday, May 3, 2021"
 Fred Keller,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112523,ED10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112535,"Monday, May 3, 2021"
 Mike Garcia,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112547,SY20,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112561,"Tuesday, May 4, 2021"
 C. Scott Franklin,AS26,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112537,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112556,"Tuesday, May 4, 2021"
 Lee M. Zeldin,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112576,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112552,"Tuesday, May 4, 2021"
 Vicente Gonzalez,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112576,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112552,"Tuesday, May 4, 2021"
 Juan Vargas,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112576,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112552,"Tuesday, May 4, 2021"
 Brad Sherman,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112576,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112552,"Tuesday, May 4, 2021"
 Dina Titus,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112552,HM07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112554,"Tuesday, May 4, 2021"
 Colin Z. Allred,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112552,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,"Tuesday, May 4, 2021"
 Mariannette Miller-Meeks,HM07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112554,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,"Tuesday, May 4, 2021"
 Elaine G. Luria,HM07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112554,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,"Tuesday, May 4, 2021"
 Mike Levin,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112543,"Tuesday, May 4, 2021"
 Julia Brownley,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112543,"Tuesday, May 4, 2021"
 Aumua Amata Coleman Radewagen,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112543,"Tuesday, May 4, 2021"
 Connie Conway,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112560,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112543,"Tuesday, May 4, 2021"
 Lois Frankel,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112548,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,"Wednesday, May 5, 2021"
 Lucille Roybal-Allard,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112548,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112568,"Wednesday, May 5, 2021"
" Charles J. ""Chuck"" Fleischmann",AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112548,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112568,"Wednesday, May 5, 2021"
 Chip Roy,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,"Wednesday, May 5, 2021"
 Lauren Underwood,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112568,"Wednesday, May 5, 2021"
 Nancy Mace,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,"Wednesday, May 5, 2021"
 Mike Levin,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
" Matthew M. Rosendale, Sr.",VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Gregorio Kilili Camacho Sablan,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Julia Brownley,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Aumua Amata Coleman Radewagen,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Connie Conway,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Ruben Gallego,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Jim Banks,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Elissa Slotkin,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Elaine G. Luria,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Ruben Gallego,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Jack Bergman,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112559,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Jim Jordan,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,"Wednesday, May 5, 2021"
 Andy Biggs,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,"Wednesday, May 5, 2021"
 Jamie Raskin,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,"Wednesday, May 5, 2021"
 Joe Neguse,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Cliff Bentz,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Thomas P. Tiffany,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Tom McClintock,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Louie Gohmert,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Steve Cohen,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 David N. Cicilline,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,FA14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112584,"Wednesday, May 5, 2021"
 Mike Johnson,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Matt Gaetz,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Sylvia R. Garcia,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Veronica Escobar,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112565,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Rashida Tlaib,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,"Wednesday, May 5, 2021"
 Danny K. Davis,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112585,"Wednesday, May 5, 2021"
 C. Scott Franklin,GO02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112570,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Jim Costa,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,FA14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112584,"Wednesday, May 5, 2021"
 Robert J. Wittman,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Blake D. Moore,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Doug Lamborn,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Jerry L. Carl,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Ruben Gallego,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 A. Donald McEachin,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112550,"Wednesday, May 5, 2021"
 Paul Tonko,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112550,"Wednesday, May 5, 2021"
 Diana DeGette,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112550,"Wednesday, May 5, 2021"
 Betty McCollum,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112583,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112531,"Wednesday, May 5, 2021"
 Bradley Scott Schneider,FA14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112584,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112585,"Wednesday, May 5, 2021"
 William R. Keating,FA14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112584,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Adam Kinzinger,FA14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112584,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112550,"Wednesday, May 5, 2021"
 Susan Wild,FA14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112584,ED02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112567,"Wednesday, May 5, 2021"
 Jimmy Panetta,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112585,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Steven Horsford,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112585,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Stephanie N. Murphy,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112585,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,"Wednesday, May 5, 2021"
 Marc A. Veasey,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112550,"Wednesday, May 5, 2021"
 Jim Banks,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,ED02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112567,"Wednesday, May 5, 2021"
 Donald Norcross,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,ED02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112567,"Wednesday, May 5, 2021"
 Joe Courtney,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,ED02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112567,"Wednesday, May 5, 2021"
 Joe Wilson,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112589,ED02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112567,"Wednesday, May 5, 2021"
 Tim Walberg,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112550,ED02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112567,"Wednesday, May 5, 2021"
 James R. Langevin,HM08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112578,AS29,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112549,"Wednesday, May 5, 2021"
 Lauren Underwood,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112569,VR08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112573,"Thursday, May 6, 2021"
 Conor Lamb,VR08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112573,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112562,"Thursday, May 6, 2021"
 Aumua Amata Coleman Radewagen,VR08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112573,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112577,"Thursday, May 6, 2021"
 Rodney Davis,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112558,MH00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112582,"Thursday, May 6, 2021"
 Stephen F. Lynch,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112558,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112580,"Thursday, May 6, 2021"
